s1,s2,Tweet_Id,Created_At,Timestamp_ms,Text,Keyword,User_Id,Screen_name,Description,Retweet_cnt,Favorite_count,Friend_cnt,Location,Geo
238,244,8.27E+17, Thu Feb 02 00:16:34 +0000 2017,1.48599E+12, police found 4 850 worth of heroin and 1 140 worth of crack cocaine when they searched the stolen vehicle ,  heroin,66179557, BaltimoreCP, breaking news and weather updates from baltimore.,0,0,38, Baltimore: MD, {'type': 'Point': 'coordinates': [39.30190319: -76.6155346]}
239,245,8.27E+17, Thu Feb 02 00:16:40 +0000 2017,1.48599E+12, pregnant greenfield mom charged after apparently overdosing on heroin with kids in car ,  heroin,70949821, MilwaukeeCP, breaking news and weather updates from milwaukee.,0,0,8, Milwaukee: WI, {'type': 'Point': 'coordinates': [43.04137104: -87.90968018]}
241,247,8.27E+17, Thu Feb 02 00:20:43 +0000 2017,1.48599E+12, @sirwillalot but tylenol will hurt that new liver. you clearly dont take this seriously. transplant denied.,  tylenol,24489672, BeezTheBoss, all i need is coffee and a plan.,0,0,35, Oklahoma City: OK, None
242,248,8.27E+17, Thu Feb 02 00:23:42 +0000 2017,1.486E+12, back absolutely killing me all day.  add vicodin and . what back dampcoldweather toomuchsitting toomuchfork,  vicodin,1431979934, WasserBliss, mom. wife. engineer. foodie. small business owner. blogger. i love to garden  cook and the tranquility of life in the gass.,0,0,337, Lehigh Valley: PA, None
243,249,8.27E+17, Thu Feb 02 00:26:16 +0000 2017,1.486E+12, netflix and tylenol to end my night ,  tylenol,391499828, holly_michelle4, ,0,0,440, Louisville: KY, None
244,250,8.27E+17, Thu Feb 02 00:28:09 +0000 2017,1.486E+12, the fentanyl fix terry lake says neither side of the drug debate should be stigmatized ,  fentanyl,67898674, Vancouver_CP, latest news from vancouver. updates are frequent.,0,0,13, Vancouver: BC, {'type': 'Point': 'coordinates': [49.2814375: -123.12109067]}
245,251,8.27E+17, Thu Feb 02 00:33:09 +0000 2017,1.486E+12, pregnant mom charged after heroin overdose at gas station ,  heroin,70949821, MilwaukeeCP, breaking news and weather updates from milwaukee.,0,0,8, Milwaukee: WI, {'type': 'Point': 'coordinates': [43.04137104: -87.90968018]}
248,254,8.27E+17, Thu Feb 02 00:45:05 +0000 2017,1.486E+12, alleged vancouver fentanyl kingpin sentenced to 14 years ,  fentanyl,67898674, Vancouver_CP, latest news from vancouver. updates are frequent.,0,0,13, Vancouver: BC, {'type': 'Point': 'coordinates': [49.2814375: -123.12109067]}
249,255,8.27E+17, Thu Feb 02 00:50:40 +0000 2017,1.486E+12, working with an old woman who is a recovering heroin addict is the most frustrating thing ever,  heroin,81257198, TattooXFace, none,0,0,377, Buffalo: NY, None
252,258,8.27E+17, Thu Feb 02 01:06:06 +0000 2017,1.486E+12, oreillyfactor bill please post a warning before you have geraldo on so i can take a xanax,  xanax,14385689, chasin_dwight, mother  grandmother  love new orleans saints football      lsu tigers.   registered independent,0,0,545, Louisiana: USA, None
253,259,8.27E+17, Thu Feb 02 01:09:09 +0000 2017,1.486E+12, this is definitely shady. maybe ill save this sample in case i od  on tylenol. ,  tylenol,220216921, sodicoff123, certified in internal medicine and obesity medicine. member obesity medicine association lchf ketogenic obesity,0,0,290, Phoenixville: PA, None
255,261,8.27E+17, Thu Feb 02 01:12:24 +0000 2017,1.486E+12, @houkm34 i might need an 18 wheeler of xanax when that day visits me.,  xanax,86646950, willmoriarty86, the black sheep of astros twitter. nutjob  according to @kenchronicle.,0,0,509, Houston: TX, None
256,262,8.27E+17, Thu Feb 02 01:18:01 +0000 2017,1.486E+12, @emilyxraven @janekohuth @gaiusgreene many erroneous stats. od stats applied to any death if opioids found. likewise stats on cpp suicides,  opioid,2290363104, KimmeeKMiller, us pain ambassadoradvocacy director  kentuckiana fibromyalgia support group. activist seeking adequate pain relief for chronic pain patients,0,0,3287, Indiana: USA, None
257,263,8.27E+17, Thu Feb 02 01:21:31 +0000 2017,1.486E+12, youre a cockroach  im heroin because everything i talk is dope ,  heroin,2571870530, MissJordannnnn, nmtx moore photography ,0,0,374, Las Cruces: NM, None
258,264,8.27E+17, Thu Feb 02 01:25:58 +0000 2017,1.486E+12, @headlinennews fuck off....i cant get a principal to call me back all kinds of kids in xanax amp heroin amp they dont give a shit no choice,  heroin,447163884, cactusflower81, navy brat  pro america  pro freedom  pro us military.pro borders  anti pc bullshit dont tread on me trump45 ,0,0,1266, New Jersey: USA, None
260,266,8.27E+17, Thu Feb 02 01:31:58 +0000 2017,1.486E+12, literally fuck all drugs except weed. fuck your coke  fuck ur xanax  fuck it all.,  xanax,243943624, frootluv, none,0,0,107, Santa Rosa: CA, None
262,268,8.27E+17, Thu Feb 02 01:33:17 +0000 2017,1.486E+12, @melcabey i get awful migraines and i take a benadryl  2 tylenol and drink something with caffeine  usually a soda.,  tylenol,1705581427, macanzi666, tater tot enthusiast | ccu19 bfatheatre19,0,0,750, Blythewood: South Carolina, None
265,271,8.27E+17, Thu Feb 02 01:41:46 +0000 2017,1.486E+12, read the introduction of heroin is the worst thing to ever happen to me here for free  njdrugcrisis writerslife,  heroin,2852108350, the_alicia_cook, writer  activist new book heroin is the worst thing to ever happen to me. i like fries  iced coffee   rt pics of my book  stuff ive been feeling lately.,0,0,298, New Jersey: USA, None
266,272,8.27E+17, Thu Feb 02 01:42:11 +0000 2017,1.486E+12, pregnant milwaukee mom charged after apparently overdosing on heroin with kids in car ,  heroin,70949821, MilwaukeeCP, breaking news and weather updates from milwaukee.,0,0,8, Milwaukee: WI, {'type': 'Point': 'coordinates': [43.04137104: -87.90968018]}
267,273,8.27E+17, Thu Feb 02 01:43:23 +0000 2017,1.486E+12, or maybe its just morphine that has jacked with my tastebuds,  morphine,25874280, riley_shapter, takemorepicsofurfriends,0,0,361, Plano: TX, None
268,274,8.27E+17, Thu Feb 02 01:48:24 +0000 2017,1.486E+12, spending the evening prepping for @cfmsfemc federal lobby day feb 13. this years topic tackling the opioid crisis lobby2017,  opioid,386829465, jessiebryce, vp global health @cfmsfemc | @schulichmeddent meds 2018 | aspiring surgeon | @westernu kin grad | @westernmustangs alumni | globalsurgery socialmedicine,0,0,819, London: Ontario, None
274,281,8.27E+17, Thu Feb 02 02:18:08 +0000 2017,1.486E+12, pregnant woman accused of driving with kids in car after snorting heroin ,  heroin,70949821, MilwaukeeCP, breaking news and weather updates from milwaukee.,0,0,8, Milwaukee: WI, {'type': 'Point': 'coordinates': [43.04137104: -87.90968018]}
275,282,8.27E+17, Thu Feb 02 02:23:57 +0000 2017,1.486E+12, what if i got laid off and im addicted to opioids cause i have chronic pain from an injury i sustained in iraq ,  opioid,18224612, imandyhaynes, feel free to call and tell me why you dont like me or why im not funny here 925 2639429,0,0,1150, Los Angeles: CA, None
276,283,8.27E+17, Thu Feb 02 02:25:28 +0000 2017,1.486E+12, let me take these tylenol pm  i refuse to be up all night in pain again for the 3rd night,  tylenol,104352242, beauarmani, none,0,0,892, Paris: France, None
280,287,8.27E+17, Thu Feb 02 02:40:16 +0000 2017,1.486E+12, according to jimmy hyams jj was arrested for heroine   crack  meth  acid  smack and a pack of candy cigarettes,  heroin,82490037, swilliamson74, none,0,0,790, Seymour: TN, None
285,292,8.27E+17, Thu Feb 02 02:48:36 +0000 2017,1.486E+12, lmaoooo i was going through my drafts and these were all the ones when i was knocked up on morphine in the hospital ,  morphine,7.57E+17, AintUMilly, have hope. ripjoe cd63 rest easy lac 01142017 foreveralways. keep fighting. god is with me.,0,0,343, Chicago: IL, None
291,298,8.27E+17, Thu Feb 02 02:59:42 +0000 2017,1.486E+12, this tape fire  dope  crack  coke  heroin allat  ,  heroin,308225686, SHAAHH15, work hard  play harder,0,0,784, Tuscaloosa: AL, None
293,300,8.27E+17, Thu Feb 02 03:07:56 +0000 2017,1.486E+12, maybe i wish this cracked out baby of a would find a methadone clinic,  methadone,1375333946, noNAMEtoby, 31iowaif wondering avi is me all tweets represent my own views and opinions and do not reflect onto any entity that i am associated with.,0,0,995, Mason City: IA, None
295,302,8.27E+17, Thu Feb 02 03:12:26 +0000 2017,1.48601E+12, i be looking like this  when my nurse give me that gram of morphine every 4 hours ,  morphine,815702671, _majorKEYY, my ambition to win  just to get me some ends. help me pay my lil rent  probably sit in a benz,0,0,428, Suitland: MD, None
296,303,8.27E+17, Thu Feb 02 03:13:36 +0000 2017,1.48601E+12, lol this girl think she finna sell me 70 xanax im finna snatch them shits out her hand ,  xanax,58254445, GabeTheBasedGod, you know how im rockin like cut off stockings keep kush in my pocket all designer get ya grind up,0,0,248, Charlotte: NC, None
297,304,8.27E+17, Thu Feb 02 03:18:13 +0000 2017,1.48601E+12, last cpl days in my home b4 its repod. im not a partier  but feelin the urge. a lil drink  thrash amp a xanax nerves not high. g2g.,  xanax,7.40E+17, KCrowe1965, love the walking dead  supernatural  impractical jokers  chiefs football. live in the kansas boonies with 13 cats  a dog  lots of wildlife.,0,0,87, Pittsburg: KS, None
298,305,8.27E+17, Thu Feb 02 03:18:58 +0000 2017,1.48601E+12, @dammithailey are you a heroine addict,  heroin,1380328555, jackcremer11, life is dope,0,0,281, North Liberty: IA, None
302,309,8.27E+17, Thu Feb 02 03:32:26 +0000 2017,1.48601E+12, tired of not sleepin without a tylenol pm,  tylenol,7.00E+17, Asapberj, me vs me | armenian  | sc asapberj,0,0,736, Tampa: FL, None
303,310,8.27E+17, Thu Feb 02 03:34:20 +0000 2017,1.48601E+12, i have such a horrendous headache i can literally barely see straight but the ibuprofen is downstairs and people are over so,  ibuprofen,2238476845, misscarissaree, youre just as sane as i am,0,0,1089, Sacramento: CA, None
306,313,8.27E+17, Thu Feb 02 03:42:28 +0000 2017,1.48601E+12, @rhys604 gotcha there  i deal with mental illness 247   lol. thank god for xanax   lol ,  xanax,3219761382, frosty8556, native of nashville  tn. hate the name trump  big fan of stephen king  pittsburgh steelers   john grisham. like dogs. changing tn. politics  voters up ,0,0,3989, Nashville: TN, None
307,314,8.27E+17, Thu Feb 02 03:42:29 +0000 2017,1.48601E+12, heart of heroin country  what are protestors like this doing to stop our drug abuse situation in huntington im ,  heroin,2240642025, c_ode39, proud to be an american ,0,0,613, Proctorville: OH, None
311,318,8.27E+17, Thu Feb 02 04:08:31 +0000 2017,1.48601E+12, i need xanax sos,  xanax,1509404388, MelissaaaOchs, none,0,0,361, California: USA, None
313,320,8.27E+17, Thu Feb 02 04:11:55 +0000 2017,1.48601E+12, @nordfrontguy48 @riteindignation @houstanity @richardbspencer ok pillbillies  isnt there an opium epidemic you should be participating in,  opium,8.25E+17, alt_bls, unofficially official posttruth page for the bureau of labor statistics. not really affiliated w bls. we dont have pictures of mountainsspace resistance,0,0,132, Washington: DC, None
314,321,8.27E+17, Thu Feb 02 04:14:54 +0000 2017,1.48601E+12, i  i cant do this anymore. if he continues this bs  the whole country should get free xanax. its been less than 2 ,  xanax,336028739, StephAutryAU, nc wife and mom who loves auburn sports  carolina panthers  tons of tv  broadway  and equality for all. wearenotthis,0,0,292, Raleigh: North Carolina, None
322,329,8.27E+17, Thu Feb 02 04:40:16 +0000 2017,1.48601E+12, i dont get withdrawals from opiates  just the benzos. fuckers. lol but i have legit scripts for em both  so its at least legal. xd,  opiate,29864124, SinCalChewy, roadtrips  adventures webdesign  photography  fashion severe gastroparesis.  heteroromantic asexual. health  trips  family  and friends ,0,0,1246, Bakersfield: CA, None
323,330,8.27E+17, Thu Feb 02 04:45:34 +0000 2017,1.48601E+12, took motrin today . feel like crying because i  hurt but i havent taken percocet in over a week and i dont want to but tylenol not enuf,  tylenol,37438073, blondielpn80, nurse  wife  mother of 3 boys on earth and one in heaven. firm believer that we all need to watch mr. rogers reruns and start using it in every day.,0,0,2020, Chillicothe: MO USA, None
327,334,8.27E+17, Thu Feb 02 05:06:05 +0000 2017,1.48601E+12, if you listen to mgmt youre at least smoking stogs and if not youre at the very least youre shooting up heroin,  heroin,276063392, danielguerra4, | selective participation enthusiasts | mbld |,0,0,233, Tulsa: OK, None
328,335,8.27E+17, Thu Feb 02 05:17:29 +0000 2017,1.48601E+12, february 2nd. bank street. west village. nyc. both sidvicious and philipseymourhoffman die of heroin overdoses 1 ,  heroin,26629900, Dennis_Myers, tomorrows tweets today...husband of @swatymyers from farmington ct live in lakeway tx previously lived in chicago  nyc music junkie guitarist fatherdad,0,0,2156, Austin: TX, None
331,338,8.27E+17, Thu Feb 02 05:32:13 +0000 2017,1.48601E+12, im tryn stay up til my nurse come take me off this damn iv but this morphine got me drowsy asf,  morphine,815702671, _majorKEYY, my ambition to win  just to get me some ends. help me pay my lil rent  probably sit in a benz,0,0,427, Suitland: MD, None
333,340,8.27E+17, Thu Feb 02 05:35:35 +0000 2017,1.48601E+12, she cant get pregnant if you switch her tylenol with birth control ,  tylenol,389190520, DaveLeAssEater, ya wcw thinks im sexy,0,0,2513, Norfolk: VA, None
334,341,8.27E+17, Thu Feb 02 05:36:23 +0000 2017,1.48601E+12, never got into meth or heroine bc i grew up seeing my uncles slumped or tweaked,  heroin,597624566, vmalinaxb, baydestrian in these streetz,0,0,603, Dallas: TX, None
335,342,8.27E+17, Thu Feb 02 05:38:55 +0000 2017,1.48601E+12, i got bars for sale baby and i aint talking xanax,  xanax,8.26E+17, SmokieDaBandit1, familyfirst getthemoneycamp hiphoprap only god is the best painkiller,0,0,299, Pomona: CA, None
337,344,8.27E+17, Thu Feb 02 05:44:23 +0000 2017,1.48601E+12, me oh my hell you need this shianne is it a freaking xanax me actually... its a bed heater... @shiannewillis,  xanax,2719367381, JennaNoffsinger, none,0,0,151, Richfield: UT, None
338,345,8.27E+17, Thu Feb 02 05:50:29 +0000 2017,1.48601E+12, has anyone tried to give trump a xanax maybe hed calm down,  xanax,39909568, RachelLeishman, i like a lot of hot dudes.   writer for @culturessfs  @wizardswhatnot  @fangirlishness   @popwrapped.  podcasts @hardbodiespc  @thefordcastpc   @telemazing.,0,0,715, brooklyn: ny, None
340,347,8.27E+17, Thu Feb 02 05:53:29 +0000 2017,1.48601E+12, @feistybunnygirl @vicentefoxque i would kill 4 a xanax right now. my anxiety has really hit its stride the past 12 days,  xanax,3906341714, kjonessd, battle born. employment law attorney who is more interesting than her profession would imply,0,0,1046, Las Vegas: NV, None
341,348,8.27E+17, Thu Feb 02 05:53:41 +0000 2017,1.48601E+12, in need of a freaking xanax ,  xanax,3242420914, morganjones21_, snapchat mj2,0,0,838, tylertown: ms, None
342,349,8.27E+17, Thu Feb 02 06:06:08 +0000 2017,1.48602E+12, the sad result  people cant get their meds  so they are deperate and buy pills off the street and probably orher stuff  some even heroin...,  heroin,3374426979, cshel0607, clinical psychotherapist  mom of 1 miracle  baby i had at 44 totally naturally  have to know the whole story love jesus good humor and positivity,0,0,79, Cape Girardeau: MO, None
